in s,C1 in V
-2.226913E+00,4.395E-02
-2.226903E+00,-4.883E-03
-2.226893E+00,4.395E-02
-2.226883E+00,4.883E-03
-2.226873E+00,-4.883E-03
-2.226863E+00,2.441E-02
-2.226853E+00,5.371E-02
-2.226843E+00,-4.883E-03
-2.226833E+00,1.465E-02
-2.226823E+00,4.883E-03
-2.226813E+00,3.418E-02
-2.226803E+00,4.883E-03
-2.226793E+00,1.465E-02
-2.226783E+00,-4.883E-03
-2.226773E+00,1.465E-02
-2.226763E+00,4.883E-03
-2.226753E+00,-4.883E-03
-2.226743E+00,-1.465E-02
-2.226733E+00,1.465E-02
-2.226722E+00,-1.465E-02
-2.226712E+00,5.371E-02
-2.226702E+00,1.465E-02
-2.226692E+00,2.441E-02
-2.226682E+00,-2.441E-02
-2.226672E+00,2.441E-02
-2.226662E+00,-1.465E-02
-2.226652E+00,-4.883E-03
-2.226642E+00,-1.465E-02
-2.226632E+00,-4.883E-03
-2.226622E+00,-4.883E-03
-2.226612E+00,2.441E-02
-2.226602E+00,2.441E-02
-2.226592E+00,-4.883E-03
-2.226582E+00,-1.465E-02
-2.226572E+00,2.441E-02
-2.226562E+00,1.465E-02
-2.226552E+00,-1.465E-02
-2.226542E+00,4.883E-03
-2.226532E+00,3.418E-02
-2.226522E+00,4.883E-03
-2.226512E+00,2.441E-02
-2.226502E+00,-1.465E-02
-2.226492E+00,3.418E-02
-2.226482E+00,4.883E-03
-2.226472E+00,-4.883E-03
-2.226462E+00,-4.883E-03
-2.226452E+00,3.418E-02
-2.226442E+00,4.883E-03
-2.226432E+00,6.348E-02
-2.226422E+00,2.441E-02
-2.226411E+00,4.883E-03
-2.226401E+00,1.465E-02
-2.226391E+00,1.465E-02
-2.226381E+00,2.441E-02
-2.226371E+00,3.418E-02
-2.226361E+00,1.465E-02
-2.226351E+00,3.418E-02
-2.226341E+00,1.465E-02
-2.226331E+00,2.441E-02
-2.226321E+00,-4.883E-03
-2.226311E+00,3.418E-02
-2.226301E+00,1.465E-02
-2.226291E+00,-1.465E-02
-2.226281E+00,2.441E-02
-2.226271E+00,3.418E-02
-2.226261E+00,1.465E-02
-2.226251E+00,-4.883E-03
-2.226241E+00,2.441E-02
-2.226231E+00,4.883E-03
-2.226221E+00,2.441E-02
-2.226211E+00,2.441E-02
-2.226201E+00,4.883E-03
-2.226191E+00,4.883E-03
-2.226181E+00,-4.883E-03
-2.226171E+00,-4.883E-03
-2.226161E+00,4.883E-03
-2.226151E+00,2.441E-02
-2.226141E+00,4.883E-03
-2.226131E+00,-1.465E-02
-2.226121E+00,-4.883E-03
-2.226111E+00,3.418E-02
-2.226100E+00,-2.441E-02
-2.226090E+00,2.441E-02
-2.226080E+00,-4.883E-03
-2.226070E+00,-4.883E-03
-2.226060E+00,-4.883E-03
-2.226050E+00,3.418E-02
-2.226040E+00,4.883E-03
-2.226030E+00,-4.883E-03
-2.226020E+00,-4.883E-03
-2.226010E+00,4.883E-03
-2.226000E+00,-4.883E-03
-2.225990E+00,-4.883E-03
-2.225980E+00,1.465E-02
-2.225970E+00,4.883E-03
-2.225960E+00,1.465E-02
-2.225950E+00,2.441E-02
-2.225940E+00,-4.883E-03
-2.225930E+00,1.465E-02
-2.225920E+00,2.441E-02
-2.225910E+00,3.418E-02
-2.225900E+00,1.465E-02
-2.225890E+00,3.418E-02
-2.225880E+00,4.883E-03
-2.225870E+00,1.465E-02
-2.225860E+00,2.441E-02
-2.225850E+00,-4.883E-03
-2.225840E+00,4.883E-03
-2.225830E+00,4.883E-03
-2.225820E+00,3.418E-02
-2.225810E+00,1.465E-02
-2.225800E+00,1.465E-02
-2.225790E+00,5.371E-02
-2.225779E+00,-1.465E-02
-2.225769E+00,-4.883E-03
-2.225759E+00,1.465E-02
-2.225749E+00,1.465E-02
-2.225739E+00,-4.883E-03
-2.225729E+00,4.883E-03
-2.225719E+00,-1.465E-02
-2.225709E+00,2.441E-02
-2.225699E+00,2.441E-02
-2.225689E+00,5.371E-02
-2.225679E+00,-4.883E-03
-2.225669E+00,4.883E-03
-2.225659E+00,4.883E-03
-2.225649E+00,4.883E-03
-2.225639E+00,2.441E-02
-2.225629E+00,4.883E-03
-2.225619E+00,4.883E-03
-2.225609E+00,1.465E-02
-2.225599E+00,4.883E-03
-2.225589E+00,-4.883E-03
-2.225579E+00,4.883E-03
-2.225569E+00,2.441E-02
-2.225559E+00,4.883E-03
-2.225549E+00,-4.883E-03
-2.225539E+00,-2.441E-02
-2.225529E+00,-4.883E-03
-2.225519E+00,4.883E-03
-2.225509E+00,-4.883E-03
-2.225499E+00,2.441E-02
-2.225489E+00,2.441E-02
-2.225479E+00,2.441E-02
-2.225468E+00,4.395E-02
-2.225458E+00,1.465E-02
-2.225448E+00,2.441E-02
-2.225438E+00,-2.441E-02
-2.225428E+00,-4.883E-03
-2.225418E+00,4.883E-03
-2.225408E+00,-2.441E-02
-2.225398E+00,4.883E-03
-2.225388E+00,-1.465E-02
-2.225378E+00,2.441E-02
-2.225368E+00,-1.465E-02
-2.225358E+00,4.883E-03
-2.225348E+00,2.441E-02
-2.225338E+00,4.883E-03
-2.225328E+00,2.441E-02
-2.225318E+00,1.465E-02
-2.225308E+00,1.465E-02
-2.225298E+00,1.465E-02
-2.225288E+00,4.883E-03
-2.225278E+00,2.441E-02
-2.225268E+00,1.465E-02
-2.225258E+00,4.883E-03
-2.225248E+00,1.465E-02
-2.225238E+00,-3.418E-02
-2.225228E+00,3.418E-02
-2.225218E+00,1.465E-02
-2.225208E+00,4.883E-03
-2.225198E+00,4.883E-03
-2.225188E+00,1.465E-02
-2.225178E+00,1.465E-02
-2.225168E+00,1.465E-02
-2.225157E+00,1.465E-02
-2.225147E+00,4.883E-03
-2.225137E+00,1.465E-02
-2.225127E+00,2.441E-02
-2.225117E+00,-1.465E-02
-2.225107E+00,4.883E-03
-2.225097E+00,2.441E-02
-2.225087E+00,-4.883E-03
-2.225077E+00,2.441E-02
-2.225067E+00,2.441E-02
-2.225057E+00,4.883E-03
-2.225047E+00,1.465E-02
-2.225037E+00,4.883E-03
-2.225027E+00,4.883E-03
-2.225017E+00,4.883E-03
-2.225007E+00,1.465E-02
-2.224997E+00,2.441E-02
-2.224987E+00,-1.465E-02
-2.224977E+00,-4.883E-03
-2.224967E+00,-4.883E-03
-2.224957E+00,1.465E-02
-2.224947E+00,2.441E-02
-2.224937E+00,2.441E-02
-2.224927E+00,4.395E-02
-2.224917E+00,-2.441E-02
-2.224907E+00,1.465E-02
-2.224897E+00,4.883E-03
-2.224887E+00,5.371E-02
-2.224877E+00,2.441E-02
-2.224867E+00,-4.883E-03
-2.224857E+00,4.883E-03
-2.224846E+00,-4.883E-03
-2.224836E+00,4.883E-03
-2.224826E+00,1.465E-02
-2.224816E+00,3.418E-02
-2.224806E+00,-4.883E-03
-2.224796E+00,4.883E-03
-2.224786E+00,3.418E-02
-2.224776E+00,2.441E-02
-2.224766E+00,4.883E-03
-2.224756E+00,4.883E-03
-2.224746E+00,1.465E-02
-2.224736E+00,2.441E-02
-2.224726E+00,-4.883E-03
-2.224716E+00,3.418E-02
-2.224706E+00,-1.465E-02
-2.224696E+00,2.441E-02
-2.224686E+00,-4.883E-03
-2.224676E+00,-4.883E-03
-2.224666E+00,1.465E-02
-2.224656E+00,2.441E-02
-2.224646E+00,1.465E-02
-2.224636E+00,-1.465E-02
-2.224626E+00,1.465E-02
-2.224616E+00,1.465E-02
-2.224606E+00,1.465E-02
-2.224596E+00,-1.465E-02
-2.224586E+00,2.441E-02
-2.224576E+00,1.465E-02
-2.224566E+00,-4.883E-03
-2.224556E+00,4.883E-03
-2.224546E+00,1.465E-02
-2.224536E+00,-4.883E-03
-2.224525E+00,2.441E-02
-2.224515E+00,4.883E-03
-2.224505E+00,3.418E-02
-2.224495E+00,1.465E-02
-2.224485E+00,5.371E-02
-2.224475E+00,-1.465E-02
-2.224465E+00,1.465E-02
-2.224455E+00,-4.883E-03
-2.224445E+00,3.418E-02
-2.224435E+00,-4.883E-03
-2.224425E+00,-4.883E-03
-2.224415E+00,-2.441E-02
-2.224405E+00,4.883E-03
-2.224395E+00,-1.465E-02
-2.224385E+00,2.441E-02
-2.224375E+00,4.883E-03
-2.224365E+00,3.418E-02
-2.224355E+00,4.883E-03
-2.224345E+00,2.441E-02
-2.224335E+00,4.883E-03
-2.224325E+00,5.371E-02
-2.224315E+00,2.441E-02
-2.224305E+00,3.418E-02
-2.224295E+00,4.883E-03
-2.224285E+00,1.465E-02
-2.224275E+00,4.883E-03
-2.224265E+00,3.418E-02
-2.224255E+00,4.883E-03
-2.224245E+00,3.418E-02
-2.224235E+00,4.883E-03
-2.224225E+00,3.418E-02
-2.224214E+00,4.883E-03
-2.224204E+00,2.441E-02
-2.224194E+00,3.418E-02
-2.224184E+00,4.883E-03
-2.224174E+00,1.465E-02
-2.224164E+00,1.465E-02
-2.224154E+00,1.465E-02
-2.224144E+00,-1.465E-02
-2.224134E+00,-4.883E-03
-2.224124E+00,-4.883E-03
-2.224114E+00,2.441E-02
-2.224104E+00,2.441E-02
-2.224094E+00,-4.883E-03
-2.224084E+00,-4.883E-03
-2.224074E+00,4.883E-03
-2.224064E+00,2.441E-02
-2.224054E+00,2.441E-02
-2.224044E+00,1.465E-02
-2.224034E+00,2.441E-02
-2.224024E+00,1.465E-02
-2.224014E+00,4.883E-03
-2.224004E+00,3.418E-02
-2.223994E+00,-1.465E-02
-2.223984E+00,-4.883E-03
-2.223974E+00,-4.883E-03
-2.223964E+00,3.418E-02
-2.223954E+00,4.883E-03
-2.223944E+00,3.418E-02
-2.223934E+00,2.441E-02
-2.223924E+00,2.441E-02
-2.223914E+00,2.441E-02
-2.223903E+00,3.418E-02
-2.223893E+00,2.441E-02
-2.223883E+00,1.465E-02
-2.223873E+00,1.465E-02
-2.223863E+00,2.441E-02
-2.223853E+00,1.465E-02
-2.223843E+00,-4.883E-03
-2.223833E+00,1.465E-02
-2.223823E+00,3.418E-02
-2.223813E+00,4.883E-03
-2.223803E+00,4.883E-03
-2.223793E+00,-4.883E-03
-2.223783E+00,4.883E-03
-2.223773E+00,-4.883E-03
-2.223763E+00,1.465E-02
-2.223753E+00,2.441E-02
-2.223743E+00,3.418E-02
-2.223733E+00,-1.465E-02
-2.223723E+00,2.441E-02
-2.223713E+00,3.418E-02
-2.223703E+00,1.465E-02
-2.223693E+00,1.465E-02
-2.223683E+00,-4.883E-03
-2.223673E+00,-3.418E-02
-2.223663E+00,4.883E-03
-2.223653E+00,4.883E-03
-2.223643E+00,1.465E-02
-2.223633E+00,1.465E-02
-2.223623E+00,1.465E-02
-2.223613E+00,3.418E-02
-2.223603E+00,2.441E-02
-2.223592E+00,4.883E-03
-2.223582E+00,2.441E-02
-2.223572E+00,4.883E-03
-2.223562E+00,-4.883E-03
-2.223552E+00,-4.883E-03
-2.223542E+00,4.395E-02
-2.223532E+00,1.465E-02
-2.223522E+00,2.441E-02
-2.223512E+00,4.883E-03
-2.223502E+00,1.465E-02
-2.223492E+00,4.883E-03
-2.223482E+00,-1.465E-02
-2.223472E+00,4.883E-03
-2.223462E+00,2.441E-02
-2.223452E+00,4.883E-03
-2.223442E+00,3.418E-02
-2.223432E+00,3.418E-02
-2.223422E+00,2.441E-02
-2.223412E+00,4.883E-03
-2.223402E+00,-1.465E-02
-2.223392E+00,4.883E-03
-2.223382E+00,-4.883E-03
-2.223372E+00,-4.883E-03
-2.223362E+00,4.883E-03
-2.223352E+00,3.418E-02
-2.223342E+00,4.883E-03
-2.223332E+00,1.465E-02
-2.223322E+00,1.465E-02
-2.223312E+00,2.441E-02
-2.223302E+00,2.441E-02
-2.223292E+00,4.883E-03
-2.223282E+00,3.418E-02
-2.223271E+00,4.883E-03
-2.223261E+00,3.418E-02
-2.223251E+00,-4.883E-03
-2.223241E+00,4.395E-02
-2.223231E+00,1.465E-02
-2.223221E+00,3.418E-02
-2.223211E+00,-4.883E-03
-2.223201E+00,-4.883E-03
-2.223191E+00,3.418E-02
-2.223181E+00,-1.465E-02
-2.223171E+00,4.883E-03
-2.223161E+00,-2.441E-02
-2.223151E+00,4.883E-03
-2.223141E+00,4.883E-03
-2.223131E+00,4.883E-03
-2.223121E+00,4.883E-03
-2.223111E+00,3.418E-02
-2.223101E+00,4.395E-02
-2.223091E+00,1.465E-02
-2.223081E+00,3.418E-02
-2.223071E+00,-4.883E-03
-2.223061E+00,-4.883E-03
-2.223051E+00,2.441E-02
-2.223041E+00,2.441E-02
-2.223031E+00,3.418E-02
-2.223021E+00,2.441E-02
-2.223011E+00,4.883E-03
-2.223001E+00,4.883E-03
-2.222991E+00,4.883E-03
-2.222981E+00,1.465E-02
-2.222971E+00,1.465E-02
-2.222960E+00,2.441E-02
-2.222950E+00,3.418E-02
-2.222940E+00,3.418E-02
-2.222930E+00,4.883E-03
-2.222920E+00,4.883E-03
-2.222910E+00,2.441E-02
-2.222900E+00,-4.883E-03
-2.222890E+00,1.465E-02
-2.222880E+00,-4.883E-03
-2.222870E+00,4.883E-03
-2.222860E+00,1.465E-02
-2.222850E+00,4.883E-03
-2.222840E+00,4.395E-02
-2.222830E+00,2.441E-02
-2.222820E+00,4.883E-03
-2.222810E+00,1.465E-02
-2.222800E+00,4.883E-03
-2.222790E+00,4.883E-03
-2.222780E+00,2.441E-02
-2.222770E+00,4.883E-03
-2.222760E+00,1.465E-02
-2.222750E+00,2.441E-02
-2.222740E+00,1.465E-02
-2.222730E+00,3.418E-02
-2.222720E+00,3.418E-02
-2.222710E+00,1.465E-02
-2.222700E+00,4.883E-03
-2.222690E+00,2.441E-02
-2.222680E+00,1.465E-02
-2.222670E+00,-1.465E-02
-2.222660E+00,4.883E-03
-2.222649E+00,3.418E-02
-2.222639E+00,1.465E-02
-2.222629E+00,4.883E-03
-2.222619E+00,3.418E-02
-2.222609E+00,4.883E-03
-2.222599E+00,1.465E-02
-2.222589E+00,-4.883E-03
-2.222579E+00,3.418E-02
-2.222569E+00,2.441E-02
-2.222559E+00,4.883E-03
-2.222549E+00,4.883E-03
-2.222539E+00,5.371E-02
-2.222529E+00,-4.883E-03
-2.222519E+00,3.418E-02
-2.222509E+00,-4.883E-03
-2.222499E+00,4.883E-03
-2.222489E+00,-4.883E-03
-2.222479E+00,-1.465E-02
-2.222469E+00,3.418E-02
-2.222459E+00,1.465E-02
-2.222449E+00,4.883E-03
-2.222439E+00,-4.883E-03
-2.222429E+00,2.441E-02
-2.222419E+00,4.883E-03
-2.222409E+00,1.465E-02
-2.222399E+00,3.418E-02
-2.222389E+00,-4.883E-03
-2.222379E+00,2.441E-02
-2.222369E+00,4.883E-03
-2.222359E+00,4.883E-03
-2.222349E+00,1.465E-02
-2.222338E+00,3.418E-02
-2.222328E+00,3.418E-02
-2.222318E+00,1.465E-02
-2.222308E+00,2.441E-02
-2.222298E+00,1.465E-02
-2.222288E+00,3.418E-02
-2.222278E+00,4.883E-03
-2.222268E+00,1.465E-02
-2.222258E+00,1.465E-02
-2.222248E+00,4.883E-03
-2.222238E+00,-4.883E-03
-2.222228E+00,-4.883E-03
-2.222218E+00,4.883E-03
-2.222208E+00,4.883E-03
-2.222198E+00,-4.883E-03
-2.222188E+00,-4.883E-03
-2.222178E+00,2.441E-02
-2.222168E+00,4.883E-03
-2.222158E+00,4.883E-03
-2.222148E+00,-2.441E-02
-2.222138E+00,4.883E-03
-2.222128E+00,-3.418E-02
-2.222118E+00,3.418E-02
-2.222108E+00,1.465E-02
-2.222098E+00,1.465E-02
-2.222088E+00,1.465E-02
-2.222078E+00,1.465E-02
-2.222068E+00,4.883E-03
-2.222058E+00,1.465E-02
-2.222048E+00,4.883E-03
-2.222038E+00,1.465E-02
-2.222028E+00,2.441E-02
-2.222017E+00,3.418E-02
-2.222007E+00,4.883E-03
-2.221997E+00,4.883E-03
-2.221987E+00,-4.883E-03
-2.221977E+00,4.883E-03
-2.221967E+00,4.883E-03
-2.221957E+00,2.441E-02
-2.221947E+00,3.418E-02
-2.221937E+00,2.441E-02
-2.221927E+00,4.883E-03
-2.221917E+00,2.441E-02
-2.221907E+00,4.883E-03
-2.221897E+00,3.418E-02
-2.221887E+00,4.883E-03
-2.221877E+00,1.465E-02
-2.221867E+00,-4.883E-03
-2.221857E+00,6.348E-02
-2.221847E+00,-4.883E-03
-2.221837E+00,3.418E-02
-2.221827E+00,-4.883E-03
-2.221817E+00,1.465E-02
-2.221807E+00,-1.465E-02
-2.221797E+00,2.441E-02
-2.221787E+00,1.465E-02
-2.221777E+00,3.418E-02
-2.221767E+00,-4.883E-03
-2.221757E+00,1.465E-02
-2.221747E+00,1.465E-02
-2.221737E+00,3.418E-02
-2.221727E+00,-4.883E-03
-2.221717E+00,3.418E-02
-2.221706E+00,-2.441E-02
-2.221696E+00,1.465E-02
-2.221686E+00,1.465E-02
-2.221676E+00,2.441E-02
-2.221666E+00,-1.465E-02
-2.221656E+00,2.441E-02
-2.221646E+00,4.883E-03
-2.221636E+00,4.883E-03
-2.221626E+00,4.883E-03
-2.221616E+00,5.371E-02
-2.221606E+00,4.883E-03
-2.221596E+00,-4.883E-03
-2.221586E+00,2.441E-02
-2.221576E+00,-4.883E-03
-2.221566E+00,4.883E-03
-2.221556E+00,6.348E-02
-2.221546E+00,-1.465E-02
-2.221536E+00,4.883E-03
-2.221526E+00,4.883E-03
-2.221516E+00,-4.883E-03
-2.221506E+00,4.883E-03
-2.221496E+00,1.465E-02
-2.221486E+00,2.441E-02
-2.221476E+00,4.883E-03
-2.221466E+00,4.883E-03
-2.221456E+00,1.465E-02
-2.221446E+00,-4.883E-03
-2.221436E+00,-4.883E-03
-2.221426E+00,-4.883E-03
-2.221416E+00,1.465E-02
-2.221406E+00,2.441E-02
-2.221395E+00,1.465E-02
-2.221385E+00,4.883E-03
-2.221375E+00,1.465E-02
-2.221365E+00,-4.883E-03
-2.221355E+00,2.441E-02
-2.221345E+00,-1.465E-02
-2.221335E+00,-4.883E-03
-2.221325E+00,4.883E-03
-2.221315E+00,1.465E-02
-2.221305E+00,-4.883E-03
-2.221295E+00,-4.883E-03
-2.221285E+00,-4.883E-03
-2.221275E+00,4.883E-03
-2.221265E+00,1.465E-02
-2.221255E+00,1.465E-02
-2.221245E+00,4.883E-03
-2.221235E+00,4.883E-03
-2.221225E+00,-1.465E-02
-2.221215E+00,-4.883E-03
-2.221205E+00,2.441E-02
-2.221195E+00,-4.883E-03
-2.221185E+00,-4.883E-03
-2.221175E+00,2.441E-02
-2.221165E+00,-4.883E-03
-2.221155E+00,2.441E-02
-2.221145E+00,-2.441E-02
-2.221135E+00,1.465E-02
-2.221125E+00,4.883E-03
-2.221115E+00,1.465E-02
-2.221105E+00,4.883E-03
-2.221095E+00,4.883E-03
-2.221084E+00,1.465E-02
-2.221074E+00,1.465E-02
-2.221064E+00,4.883E-03
-2.221054E+00,4.883E-03
-2.221044E+00,4.883E-03
-2.221034E+00,3.418E-02
-2.221024E+00,-3.418E-02
-2.221014E+00,3.418E-02
-2.221004E+00,-4.883E-03
-2.220994E+00,4.883E-03
-2.220984E+00,-4.883E-03
-2.220974E+00,-4.883E-03
-2.220964E+00,4.883E-03
-2.220954E+00,2.441E-02
-2.220944E+00,-2.441E-02
-2.220934E+00,1.465E-02
-2.220924E+00,-1.465E-02
-2.220914E+00,1.465E-02
-2.220904E+00,2.441E-02
-2.220894E+00,3.418E-02
-2.220884E+00,4.883E-03
-2.220874E+00,2.441E-02
-2.220864E+00,2.441E-02
-2.220854E+00,2.441E-02
-2.220844E+00,-4.883E-03
-2.220834E+00,3.418E-02
-2.220824E+00,-4.883E-03
-2.220814E+00,3.418E-02
-2.220804E+00,-4.883E-03
-2.220794E+00,4.883E-03
-2.220784E+00,4.883E-03
-2.220774E+00,4.883E-03
-2.220763E+00,-4.883E-03
-2.220753E+00,3.418E-02
-2.220743E+00,-1.465E-02
-2.220733E+00,4.883E-03
-2.220723E+00,2.441E-02
-2.220713E+00,1.465E-02
-2.220703E+00,-4.883E-03
-2.220693E+00,4.883E-03
-2.220683E+00,-4.883E-03
-2.220673E+00,3.418E-02
-2.220663E+00,-4.883E-03
-2.220653E+00,1.465E-02
-2.220643E+00,3.418E-02
-2.220633E+00,3.418E-02
-2.220623E+00,1.465E-02
-2.220613E+00,3.418E-02
-2.220603E+00,4.883E-03
-2.220593E+00,2.441E-02
-2.220583E+00,2.441E-02
-2.220573E+00,1.465E-02
-2.220563E+00,1.465E-02
-2.220553E+00,-4.883E-03
-2.220543E+00,1.465E-02
-2.220533E+00,4.883E-03
-2.220523E+00,-2.441E-02
-2.220513E+00,1.465E-02
-2.220503E+00,-4.883E-03
-2.220493E+00,2.441E-02
-2.220483E+00,-1.465E-02
-2.220473E+00,2.441E-02
-2.220463E+00,4.883E-03
-2.220452E+00,2.441E-02
-2.220442E+00,4.883E-03
-2.220432E+00,-1.465E-02
-2.220422E+00,2.441E-02
-2.220412E+00,3.418E-02
-2.220402E+00,-4.883E-03
-2.220392E+00,2.441E-02
-2.220382E+00,-4.883E-03
-2.220372E+00,-4.883E-03
-2.220362E+00,1.465E-02
-2.220352E+00,1.465E-02
-2.220342E+00,2.441E-02
-2.220332E+00,2.441E-02
-2.220322E+00,4.883E-03
-2.220312E+00,4.883E-03
-2.220302E+00,4.883E-03
-2.220292E+00,2.441E-02
-2.220282E+00,1.465E-02
-2.220272E+00,3.418E-02
-2.220262E+00,3.418E-02
-2.220252E+00,-1.465E-02
-2.220242E+00,-4.883E-03
-2.220232E+00,3.418E-02
-2.220222E+00,4.883E-03
-2.220212E+00,-4.883E-03
-2.220202E+00,-4.883E-03
-2.220192E+00,1.465E-02
-2.220182E+00,-4.883E-03
-2.220172E+00,-4.883E-03
-2.220162E+00,2.441E-02
-2.220152E+00,3.418E-02
-2.220141E+00,-2.441E-02
-2.220131E+00,1.465E-02
-2.220121E+00,-1.465E-02
-2.220111E+00,4.883E-03
-2.220101E+00,-4.883E-03
-2.220091E+00,2.441E-02
-2.220081E+00,1.465E-02
-2.220071E+00,2.441E-02
-2.220061E+00,4.883E-03
-2.220051E+00,2.441E-02
-2.220041E+00,3.418E-02
-2.220031E+00,1.465E-02
-2.220021E+00,1.465E-02
-2.220011E+00,3.418E-02
-2.220001E+00,4.883E-03
-2.219991E+00,1.465E-02
-2.219981E+00,4.883E-03
-2.219971E+00,3.418E-02
-2.219961E+00,2.441E-02
-2.219951E+00,3.418E-02
-2.219941E+00,4.883E-03
-2.219931E+00,2.441E-02
-2.219921E+00,4.883E-03
-2.219911E+00,2.441E-02
-2.219901E+00,2.441E-02
-2.219891E+00,4.883E-03
-2.219881E+00,2.441E-02
-2.219871E+00,5.371E-02
-2.219861E+00,1.465E-02
-2.219851E+00,4.883E-03
-2.219841E+00,4.883E-03
-2.219830E+00,3.418E-02
-2.219820E+00,2.441E-02
-2.219810E+00,4.883E-03
-2.219800E+00,4.883E-03
-2.219790E+00,1.465E-02
-2.219780E+00,2.441E-02
-2.219770E+00,3.418E-02
-2.219760E+00,4.883E-03
-2.219750E+00,3.418E-02
-2.219740E+00,2.441E-02
-2.219730E+00,1.465E-02
-2.219720E+00,4.883E-03
-2.219710E+00,1.465E-02
-2.219700E+00,2.441E-02
-2.219690E+00,2.441E-02
-2.219680E+00,-4.883E-03
-2.219670E+00,4.395E-02
-2.219660E+00,4.883E-03
-2.219650E+00,2.441E-02
-2.219640E+00,4.883E-03
-2.219630E+00,-1.465E-02
-2.219620E+00,-4.883E-03
-2.219610E+00,-1.465E-02
-2.219600E+00,-1.465E-02
-2.219590E+00,1.465E-02
-2.219580E+00,4.883E-03
-2.219570E+00,2.441E-02
-2.219560E+00,4.883E-03
-2.219550E+00,1.465E-02
-2.219540E+00,-1.465E-02
-2.219530E+00,1.465E-02
-2.219520E+00,3.418E-02
-2.219509E+00,-1.465E-02
-2.219499E+00,4.883E-03
-2.219489E+00,4.883E-03
-2.219479E+00,1.465E-02
-2.219469E+00,1.465E-02
-2.219459E+00,1.465E-02
-2.219449E+00,-1.465E-02
-2.219439E+00,1.465E-02
-2.219429E+00,-4.883E-03
-2.219419E+00,4.883E-03
-2.219409E+00,-4.883E-03
-2.219399E+00,4.883E-03
-2.219389E+00,4.395E-02
-2.219379E+00,-4.883E-03
-2.219369E+00,4.883E-03
-2.219359E+00,4.883E-03
-2.219349E+00,3.418E-02
-2.219339E+00,4.883E-03
-2.219329E+00,3.418E-02
-2.219319E+00,-1.465E-02
-2.219309E+00,3.418E-02
-2.219299E+00,4.883E-03
-2.219289E+00,-4.883E-03
-2.219279E+00,4.883E-03
-2.219269E+00,4.883E-03
-2.219259E+00,-4.883E-03
-2.219249E+00,1.465E-02
-2.219239E+00,1.465E-02
-2.219229E+00,-4.883E-03
-2.219219E+00,-1.465E-02
-2.219209E+00,4.883E-03
-2.219198E+00,2.441E-02
-2.219188E+00,1.465E-02
-2.219178E+00,4.883E-03
-2.219168E+00,2.441E-02
-2.219158E+00,4.883E-03
-2.219148E+00,-4.883E-03
-2.219138E+00,-4.883E-03
-2.219128E+00,4.883E-03
-2.219118E+00,-1.465E-02
-2.219108E+00,1.465E-02
-2.219098E+00,2.441E-02
-2.219088E+00,3.418E-02
-2.219078E+00,-4.883E-03
-2.219068E+00,4.883E-03
-2.219058E+00,-4.883E-03
-2.219048E+00,-4.883E-03
-2.219038E+00,4.883E-03
-2.219028E+00,3.418E-02
-2.219018E+00,4.883E-03
-2.219008E+00,2.441E-02
-2.218998E+00,-4.883E-03
-2.218988E+00,3.418E-02
-2.218978E+00,2.441E-02
-2.218968E+00,4.883E-03
-2.218958E+00,-1.465E-02
-2.218948E+00,1.465E-02
-2.218938E+00,4.883E-03
-2.218928E+00,3.418E-02
-2.218918E+00,4.883E-03
-2.218908E+00,-4.883E-03
-2.218898E+00,-4.883E-03
-2.218887E+00,-1.465E-02
-2.218877E+00,1.465E-02
-2.218867E+00,-2.441E-02
-2.218857E+00,4.883E-03
-2.218847E+00,4.395E-02
-2.218837E+00,-4.883E-03
-2.218827E+00,-4.883E-03
-2.218817E+00,-1.465E-02
-2.218807E+00,2.441E-02
-2.218797E+00,-4.883E-03
-2.218787E+00,-4.883E-03
-2.218777E+00,4.883E-03
-2.218767E+00,3.418E-02
-2.218757E+00,4.883E-03
-2.218747E+00,2.441E-02
-2.218737E+00,-2.441E-02
-2.218727E+00,3.418E-02
-2.218717E+00,4.883E-03
-2.218707E+00,4.883E-03
-2.218697E+00,-2.441E-02
-2.218687E+00,1.465E-02
-2.218677E+00,4.883E-03
-2.218667E+00,-4.883E-03
-2.218657E+00,4.883E-03
-2.218647E+00,2.441E-02
-2.218637E+00,3.418E-02
-2.218627E+00,4.883E-03
-2.218617E+00,1.465E-02
-2.218607E+00,3.418E-02
-2.218597E+00,2.441E-02
-2.218587E+00,4.883E-03
-2.218576E+00,2.441E-02
-2.218566E+00,-1.465E-02
-2.218556E+00,2.441E-02
-2.218546E+00,2.441E-02
-2.218536E+00,-1.465E-02
-2.218526E+00,-4.883E-03
-2.218516E+00,4.883E-03
-2.218506E+00,3.418E-02
-2.218496E+00,-2.441E-02
-2.218486E+00,3.418E-02
-2.218476E+00,-4.883E-03
-2.218466E+00,4.883E-03
-2.218456E+00,4.883E-03
-2.218446E+00,3.418E-02
-2.218436E+00,-1.465E-02
-2.218426E+00,2.441E-02
-2.218416E+00,4.883E-03
-2.218406E+00,-1.465E-02
-2.218396E+00,-4.883E-03
-2.218386E+00,2.441E-02
-2.218376E+00,1.465E-02
-2.218366E+00,3.418E-02
-2.218356E+00,2.441E-02
-2.218346E+00,4.395E-02
-2.218336E+00,4.883E-03
-2.218326E+00,5.371E-02
-2.218316E+00,4.883E-03
-2.218306E+00,3.418E-02
-2.218296E+00,-4.883E-03
