in s,C1 in V
-1.865030E-02,-2.441E-02
-1.864525E-02,4.883E-03
-1.864019E-02,4.883E-03
-1.863514E-02,4.883E-03
-1.863008E-02,4.883E-03
-1.862502E-02,2.441E-02
-1.861997E-02,4.883E-03
-1.861491E-02,-1.465E-02
-1.860986E-02,-1.465E-02
-1.860480E-02,4.883E-03
-1.859974E-02,4.883E-03
-1.859469E-02,2.441E-02
-1.858963E-02,2.441E-02
-1.858458E-02,-4.883E-03
-1.857952E-02,-1.465E-02
-1.857446E-02,4.883E-03
-1.856941E-02,4.883E-03
-1.856435E-02,2.441E-02
-1.855930E-02,4.883E-03
-1.855424E-02,-4.883E-03
-1.854918E-02,4.883E-03
-1.854413E-02,-4.883E-03
-1.853907E-02,4.883E-03
-1.853402E-02,-1.465E-02
-1.852896E-02,4.883E-03
-1.852390E-02,-4.883E-03
-1.851885E-02,3.418E-02
-1.851379E-02,1.465E-02
-1.850874E-02,1.465E-02
-1.850368E-02,4.883E-03
-1.849862E-02,-4.883E-03
-1.849357E-02,4.883E-03
-1.848851E-02,4.883E-03
-1.848346E-02,4.883E-03
-1.847840E-02,4.883E-03
-1.847334E-02,2.441E-02
-1.846829E-02,4.883E-03
-1.846323E-02,2.441E-02
-1.845818E-02,1.465E-02
-1.845312E-02,4.883E-03
-1.844806E-02,4.883E-03
-1.844301E-02,4.883E-03
-1.843795E-02,-4.883E-03
-1.843290E-02,-4.883E-03
-1.842784E-02,-1.465E-02
-1.842278E-02,1.465E-02
-1.841773E-02,4.883E-03
-1.841267E-02,4.883E-03
-1.840762E-02,3.418E-02
-1.840256E-02,4.883E-03
-1.839750E-02,1.465E-02
-1.839245E-02,2.441E-02
-1.838739E-02,-1.465E-02
-1.838234E-02,-2.441E-02
-1.837728E-02,2.441E-02
-1.837222E-02,-4.883E-03
-1.836717E-02,1.465E-02
-1.836211E-02,4.883E-03
-1.835706E-02,-4.883E-03
-1.835200E-02,1.465E-02
-1.834694E-02,-4.883E-03
-1.834189E-02,-3.418E-02
-1.833683E-02,2.441E-02
-1.833178E-02,4.883E-03
-1.832672E-02,2.441E-02
-1.832166E-02,-4.883E-03
-1.831661E-02,1.465E-02
-1.831155E-02,3.418E-02
-1.830650E-02,3.418E-02
-1.830144E-02,-1.465E-02
-1.829638E-02,4.883E-03
-1.829133E-02,1.465E-02
-1.828627E-02,2.441E-02
-1.828122E-02,-1.465E-02
-1.827616E-02,-4.883E-03
-1.827110E-02,1.465E-02
-1.826605E-02,4.883E-03
-1.826099E-02,-4.883E-03
-1.825594E-02,1.465E-02
-1.825088E-02,1.465E-02
-1.824582E-02,2.441E-02
-1.824077E-02,4.883E-03
-1.823571E-02,-4.883E-03
-1.823066E-02,4.883E-03
-1.822560E-02,1.465E-02
-1.822054E-02,2.441E-02
-1.821549E-02,4.883E-03
-1.821043E-02,4.883E-03
-1.820538E-02,4.883E-03
-1.820032E-02,4.883E-03
-1.819526E-02,-4.883E-03
-1.819021E-02,-4.883E-03
-1.818515E-02,4.883E-03
-1.818010E-02,-4.883E-03
-1.817504E-02,4.883E-03
-1.816998E-02,4.883E-03
-1.816493E-02,-4.883E-03
-1.815987E-02,1.465E-02
-1.815482E-02,4.883E-03
-1.814976E-02,2.441E-02
-1.814470E-02,2.441E-02
-1.813965E-02,-4.883E-03
-1.813459E-02,2.441E-02
-1.812954E-02,4.883E-03
-1.812448E-02,3.418E-02
-1.811942E-02,-4.883E-03
-1.811437E-02,4.883E-03
-1.810931E-02,-2.441E-02
-1.810426E-02,-4.883E-03
-1.809920E-02,4.883E-03
-1.809414E-02,2.441E-02
-1.808909E-02,-2.441E-02
-1.808403E-02,-3.418E-02
-1.807898E-02,4.883E-03
-1.807392E-02,2.441E-02
-1.806886E-02,4.883E-03
-1.806381E-02,2.441E-02
-1.805875E-02,1.465E-02
-1.805370E-02,2.441E-02
-1.804864E-02,4.883E-03
-1.804358E-02,4.883E-03
-1.803853E-02,4.883E-03
-1.803347E-02,4.883E-03
-1.802842E-02,-4.883E-03
-1.802336E-02,1.465E-02
-1.801830E-02,-4.883E-03
-1.801325E-02,-4.883E-03
-1.800819E-02,4.883E-03
-1.800314E-02,-4.883E-03
-1.799808E-02,1.465E-02
-1.799302E-02,4.883E-03
-1.798797E-02,1.465E-02
-1.798291E-02,-1.465E-02
-1.797786E-02,-4.883E-03
-1.797280E-02,2.441E-02
-1.796774E-02,-4.883E-03
-1.796269E-02,4.883E-03
-1.795763E-02,2.441E-02
-1.795258E-02,-4.883E-03
-1.794752E-02,4.883E-03
-1.794246E-02,-1.465E-02
-1.793741E-02,4.883E-03
-1.793235E-02,4.883E-03
-1.792730E-02,-1.465E-02
-1.792224E-02,4.883E-03
-1.791718E-02,4.883E-03
-1.791213E-02,4.883E-03
-1.790707E-02,-4.883E-03
-1.790202E-02,2.441E-02
-1.789696E-02,4.883E-03
-1.789190E-02,-4.883E-03
-1.788685E-02,-4.883E-03
-1.788179E-02,1.465E-02
-1.787674E-02,3.418E-02
-1.787168E-02,-4.883E-03
-1.786662E-02,-1.465E-02
-1.786157E-02,4.883E-03
-1.785651E-02,-4.883E-03
-1.785146E-02,4.883E-03
-1.784640E-02,1.465E-02
-1.784134E-02,-2.441E-02
-1.783629E-02,3.418E-02
-1.783123E-02,1.465E-02
-1.782618E-02,4.883E-03
-1.782112E-02,4.883E-03
-1.781606E-02,-2.441E-02
-1.781101E-02,2.441E-02
-1.780595E-02,4.883E-03
-1.780090E-02,4.883E-03
-1.779584E-02,2.441E-02
-1.779078E-02,1.465E-02
-1.778573E-02,-4.883E-03
-1.778067E-02,2.441E-02
-1.777562E-02,-4.883E-03
-1.777056E-02,1.465E-02
-1.776550E-02,2.441E-02
-1.776045E-02,4.883E-03
-1.775539E-02,4.883E-03
-1.775034E-02,1.465E-02
-1.774528E-02,4.883E-03
-1.774022E-02,4.395E-02
-1.773517E-02,1.465E-02
-1.773011E-02,-4.883E-03
-1.772506E-02,1.465E-02
-1.772000E-02,2.441E-02
-1.771494E-02,4.883E-03
-1.770989E-02,4.883E-03
-1.770483E-02,4.883E-03
-1.769978E-02,4.883E-03
-1.769472E-02,4.395E-02
-1.768966E-02,-4.883E-03
-1.768461E-02,-1.465E-02
-1.767955E-02,4.883E-03
-1.767450E-02,-4.883E-03
-1.766944E-02,2.441E-02
-1.766438E-02,4.883E-03
-1.765933E-02,2.441E-02
-1.765427E-02,4.883E-03
-1.764922E-02,-4.883E-03
-1.764416E-02,1.465E-02
-1.763910E-02,-4.883E-03
-1.763405E-02,4.883E-03
-1.762899E-02,-4.883E-03
-1.762394E-02,-4.883E-03
-1.761888E-02,-1.465E-02
-1.761382E-02,-4.883E-03
-1.760877E-02,4.883E-03
-1.760371E-02,4.883E-03
-1.759866E-02,4.883E-03
-1.759360E-02,-4.883E-03
-1.758854E-02,4.883E-03
-1.758349E-02,-3.418E-02
-1.757843E-02,4.883E-03
-1.757338E-02,4.883E-03
-1.756832E-02,4.883E-03
-1.756326E-02,4.883E-03
-1.755821E-02,-2.441E-02
-1.755315E-02,4.883E-03
-1.754810E-02,1.465E-02
-1.754304E-02,4.883E-03
-1.753798E-02,1.465E-02
-1.753293E-02,-4.883E-03
-1.752787E-02,4.883E-03
-1.752282E-02,-4.883E-03
-1.751776E-02,4.883E-03
-1.751270E-02,-4.883E-03
-1.750765E-02,1.465E-02
-1.750259E-02,-3.418E-02
-1.749754E-02,2.441E-02
-1.749248E-02,-1.465E-02
-1.748742E-02,2.441E-02
-1.748237E-02,-3.418E-02
-1.747731E-02,-4.883E-03
-1.747226E-02,-4.883E-03
-1.746720E-02,-1.465E-02
-1.746214E-02,-4.883E-03
-1.745709E-02,-1.465E-02
-1.745203E-02,4.883E-03
-1.744698E-02,-4.883E-03
-1.744192E-02,-1.465E-02
-1.743686E-02,1.465E-02
-1.743181E-02,-1.465E-02
-1.742675E-02,1.465E-02
-1.742170E-02,2.441E-02
-1.741664E-02,3.418E-02
-1.741158E-02,4.883E-03
-1.740653E-02,4.883E-03
-1.740147E-02,2.441E-02
-1.739642E-02,2.441E-02
-1.739136E-02,-4.883E-03
-1.738630E-02,-4.883E-03
-1.738125E-02,4.883E-03
-1.737619E-02,-4.883E-03
-1.737114E-02,1.465E-02
-1.736608E-02,2.441E-02
-1.736102E-02,-4.883E-03
-1.735597E-02,1.465E-02
-1.735091E-02,-2.441E-02
-1.734586E-02,-4.883E-03
-1.734080E-02,4.883E-03
-1.733574E-02,-1.465E-02
-1.733069E-02,-4.883E-03
-1.732563E-02,4.883E-03
-1.732058E-02,4.883E-03
-1.731552E-02,-1.465E-02
-1.731046E-02,-4.883E-03
-1.730541E-02,-4.883E-03
-1.730035E-02,-4.883E-03
-1.729530E-02,4.883E-03
-1.729024E-02,4.883E-03
-1.728518E-02,3.418E-02
-1.728013E-02,1.465E-02
-1.727507E-02,4.883E-03
-1.727002E-02,-1.465E-02
-1.726496E-02,4.883E-03
-1.725990E-02,1.465E-02
-1.725485E-02,4.883E-03
-1.724979E-02,4.883E-03
-1.724474E-02,-4.883E-03
-1.723968E-02,4.883E-03
-1.723462E-02,-2.441E-02
-1.722957E-02,-4.883E-03
-1.722451E-02,4.883E-03
-1.721946E-02,4.883E-03
-1.721440E-02,4.883E-03
-1.720934E-02,-1.465E-02
-1.720429E-02,2.441E-02
-1.719923E-02,2.441E-02
-1.719418E-02,2.441E-02
-1.718912E-02,3.418E-02
-1.718406E-02,4.883E-03
-1.717901E-02,-1.465E-02
-1.717395E-02,-4.883E-03
-1.716890E-02,-4.883E-03
-1.716384E-02,4.883E-03
-1.715878E-02,-2.441E-02
-1.715373E-02,2.441E-02
-1.714867E-02,3.418E-02
-1.714362E-02,-4.883E-03
-1.713856E-02,4.883E-03
-1.713350E-02,-4.883E-03
-1.712845E-02,2.441E-02
-1.712339E-02,1.465E-02
-1.711834E-02,1.465E-02
-1.711328E-02,-1.465E-02
-1.710822E-02,-4.883E-03
-1.710317E-02,2.441E-02
-1.709811E-02,-4.883E-03
-1.709306E-02,4.883E-03
-1.708800E-02,1.465E-02
-1.708294E-02,1.465E-02
-1.707789E-02,4.883E-03
-1.707283E-02,1.465E-02
-1.706778E-02,-4.883E-03
-1.706272E-02,-4.883E-03
-1.705766E-02,1.465E-02
-1.705261E-02,4.883E-03
-1.704755E-02,4.883E-03
-1.704250E-02,4.883E-03
-1.703744E-02,4.883E-03
-1.703238E-02,-4.883E-03
-1.702733E-02,4.883E-03
-1.702227E-02,-1.465E-02
-1.701722E-02,-4.883E-03
-1.701216E-02,1.465E-02
-1.700710E-02,4.883E-03
-1.700205E-02,4.883E-03
-1.699699E-02,-1.465E-02
-1.699194E-02,4.883E-03
-1.698688E-02,4.883E-03
-1.698182E-02,-4.883E-03
-1.697677E-02,-4.883E-03
-1.697171E-02,-4.883E-03
-1.696666E-02,-1.465E-02
-1.696160E-02,1.465E-02
-1.695654E-02,4.883E-03
-1.695149E-02,-4.883E-03
-1.694643E-02,1.465E-02
-1.694138E-02,-1.465E-02
-1.693632E-02,2.441E-02
-1.693126E-02,-4.883E-03
-1.692621E-02,-4.883E-03
-1.692115E-02,-1.465E-02
-1.691610E-02,4.883E-03
-1.691104E-02,-4.883E-03
-1.690598E-02,4.883E-03
-1.690093E-02,4.883E-03
-1.689587E-02,4.883E-03
-1.689082E-02,-4.883E-03
-1.688576E-02,-1.465E-02
-1.688070E-02,4.883E-03
-1.687565E-02,4.883E-03
-1.687059E-02,4.883E-03
-1.686554E-02,2.441E-02
-1.686048E-02,2.441E-02
-1.685542E-02,4.883E-03
-1.685037E-02,2.441E-02
-1.684531E-02,-4.883E-03
-1.684026E-02,-4.883E-03
-1.683520E-02,4.883E-03
-1.683014E-02,1.465E-02
-1.682509E-02,4.883E-03
-1.682003E-02,4.883E-03
-1.681498E-02,-4.883E-03
-1.680992E-02,4.883E-03
-1.680486E-02,4.883E-03
-1.679981E-02,-1.465E-02
-1.679475E-02,2.441E-02
-1.678970E-02,3.418E-02
-1.678464E-02,1.465E-02
-1.677958E-02,4.883E-03
-1.677453E-02,2.441E-02
-1.676947E-02,-4.883E-03
-1.676442E-02,2.441E-02
-1.675936E-02,1.465E-02
-1.675430E-02,1.465E-02
-1.674925E-02,1.465E-02
-1.674419E-02,3.418E-02
-1.673914E-02,1.465E-02
-1.673408E-02,3.418E-02
-1.672902E-02,-1.465E-02
-1.672397E-02,4.883E-03
-1.671891E-02,1.465E-02
-1.671386E-02,1.465E-02
-1.670880E-02,2.441E-02
-1.670374E-02,1.465E-02
-1.669869E-02,4.883E-03
-1.669363E-02,1.465E-02
-1.668858E-02,4.883E-03
-1.668352E-02,4.883E-03
-1.667846E-02,1.465E-02
-1.667341E-02,-1.465E-02
-1.666835E-02,-1.465E-02
-1.666330E-02,-2.441E-02
-1.665824E-02,1.465E-02
-1.665318E-02,3.418E-02
-1.664813E-02,4.883E-03
-1.664307E-02,4.883E-03
-1.663802E-02,1.465E-02
-1.663296E-02,2.441E-02
-1.662790E-02,4.883E-03
-1.662285E-02,-1.465E-02
-1.661779E-02,2.441E-02
-1.661274E-02,2.441E-02
-1.660768E-02,1.465E-02
-1.660262E-02,1.465E-02
-1.659757E-02,-1.465E-02
-1.659251E-02,2.441E-02
-1.658746E-02,-4.883E-03
-1.658240E-02,1.465E-02
-1.657734E-02,-4.883E-03
-1.657229E-02,4.883E-03
-1.656723E-02,1.465E-02
-1.656218E-02,4.883E-03
-1.655712E-02,1.465E-02
-1.655206E-02,-4.883E-03
-1.654701E-02,2.441E-02
-1.654195E-02,1.465E-02
-1.653690E-02,-4.883E-03
-1.653184E-02,-1.465E-02
-1.652678E-02,3.418E-02
-1.652173E-02,1.465E-02
-1.651667E-02,-4.883E-03
-1.651162E-02,4.883E-03
-1.650656E-02,4.883E-03
-1.650150E-02,1.465E-02
-1.649645E-02,4.883E-03
-1.649139E-02,2.441E-02
-1.648634E-02,1.465E-02
-1.648128E-02,-2.441E-02
-1.647622E-02,-1.465E-02
-1.647117E-02,1.465E-02
-1.646611E-02,4.883E-03
-1.646106E-02,-4.883E-03
-1.645600E-02,-4.883E-03
-1.645094E-02,3.418E-02
-1.644589E-02,2.441E-02
-1.644083E-02,-4.883E-03
-1.643578E-02,-4.883E-03
-1.643072E-02,4.883E-03
-1.642566E-02,2.441E-02
-1.642061E-02,-4.883E-03
-1.641555E-02,1.465E-02
-1.641050E-02,4.883E-03
-1.640544E-02,1.465E-02
-1.640038E-02,1.465E-02
-1.639533E-02,-4.883E-03
-1.639027E-02,2.441E-02
-1.638522E-02,1.465E-02
-1.638016E-02,-1.465E-02
-1.637510E-02,-4.883E-03
-1.637005E-02,4.883E-03
-1.636499E-02,1.465E-02
-1.635994E-02,4.883E-03
-1.635488E-02,4.883E-03
-1.634982E-02,2.441E-02
-1.634477E-02,2.441E-02
-1.633971E-02,4.883E-03
-1.633466E-02,4.883E-03
-1.632960E-02,1.465E-02
-1.632454E-02,4.883E-03
-1.631949E-02,-4.883E-03
-1.631443E-02,1.465E-02
-1.630938E-02,1.465E-02
-1.630432E-02,-4.883E-03
-1.629926E-02,-2.441E-02
-1.629421E-02,4.883E-03
-1.628915E-02,2.441E-02
-1.628410E-02,1.465E-02
-1.627904E-02,1.465E-02
-1.627398E-02,1.465E-02
-1.626893E-02,4.883E-03
-1.626387E-02,4.883E-03
-1.625882E-02,1.465E-02
-1.625376E-02,4.883E-03
-1.624870E-02,1.465E-02
-1.624365E-02,-4.883E-03
-1.623859E-02,-1.465E-02
-1.623354E-02,-4.883E-03
-1.622848E-02,1.465E-02
-1.622342E-02,1.465E-02
-1.621837E-02,-2.441E-02
-1.621331E-02,4.883E-03
-1.620826E-02,-2.441E-02
-1.620320E-02,-2.441E-02
-1.619814E-02,-4.883E-03
-1.619309E-02,1.465E-02
-1.618803E-02,4.883E-03
-1.618298E-02,4.883E-03
-1.617792E-02,1.465E-02
-1.617286E-02,-2.441E-02
-1.616781E-02,-4.883E-03
-1.616275E-02,-2.441E-02
-1.615770E-02,-4.883E-03
-1.615264E-02,4.883E-03
-1.614758E-02,-4.883E-03
-1.614253E-02,-1.465E-02
-1.613747E-02,2.441E-02
-1.613242E-02,-4.883E-03
-1.612736E-02,-2.441E-02
-1.612230E-02,4.883E-03
-1.611725E-02,4.883E-03
-1.611219E-02,-4.883E-03
-1.610714E-02,2.441E-02
-1.610208E-02,4.883E-03
-1.609702E-02,-2.441E-02
-1.609197E-02,4.883E-03
-1.608691E-02,2.441E-02
-1.608186E-02,4.883E-03
-1.607680E-02,1.465E-02
-1.607174E-02,-1.465E-02
-1.606669E-02,1.465E-02
-1.606163E-02,1.465E-02
-1.605658E-02,-4.883E-03
-1.605152E-02,2.441E-02
-1.604646E-02,1.465E-02
-1.604141E-02,1.465E-02
-1.603635E-02,-2.441E-02
-1.603130E-02,4.883E-03
-1.602624E-02,1.465E-02
-1.602118E-02,4.883E-03
-1.601613E-02,-1.465E-02
-1.601107E-02,1.465E-02
-1.600602E-02,4.883E-03
-1.600096E-02,2.441E-02
-1.599590E-02,1.465E-02
-1.599085E-02,-4.883E-03
-1.598579E-02,2.441E-02
-1.598074E-02,2.441E-02
-1.597568E-02,-2.441E-02
-1.597062E-02,-4.883E-03
-1.596557E-02,4.883E-03
-1.596051E-02,-2.441E-02
-1.595546E-02,-1.465E-02
-1.595040E-02,3.418E-02
-1.594534E-02,-4.883E-03
-1.594029E-02,2.441E-02
-1.593523E-02,3.418E-02
-1.593018E-02,2.441E-02
-1.592512E-02,2.441E-02
-1.592006E-02,-1.465E-02
-1.591501E-02,4.883E-03
-1.590995E-02,4.883E-03
-1.590490E-02,-4.883E-03
-1.589984E-02,-1.465E-02
-1.589478E-02,2.441E-02
-1.588973E-02,-2.441E-02
-1.588467E-02,4.883E-03
-1.587962E-02,2.441E-02
-1.587456E-02,-2.441E-02
-1.586950E-02,2.441E-02
-1.586445E-02,-4.883E-03
-1.585939E-02,4.883E-03
-1.585434E-02,2.441E-02
-1.584928E-02,-1.465E-02
-1.584422E-02,-4.883E-03
-1.583917E-02,4.883E-03
-1.583411E-02,-2.441E-02
-1.582906E-02,2.441E-02
-1.582400E-02,2.441E-02
-1.581894E-02,4.883E-03
-1.581389E-02,-4.883E-03
-1.580883E-02,1.465E-02
-1.580378E-02,-1.465E-02
-1.579872E-02,3.418E-02
-1.579366E-02,-1.465E-02
-1.578861E-02,4.883E-03
-1.578355E-02,-4.883E-03
-1.577850E-02,2.441E-02
-1.577344E-02,4.883E-03
-1.576838E-02,-2.441E-02
-1.576333E-02,-1.465E-02
-1.575827E-02,-4.883E-03
-1.575322E-02,4.883E-03
-1.574816E-02,-4.883E-03
-1.574310E-02,3.418E-02
-1.573805E-02,4.883E-03
-1.573299E-02,3.418E-02
-1.572794E-02,1.465E-02
-1.572288E-02,-4.883E-03
-1.571782E-02,2.441E-02
-1.571277E-02,4.883E-03
-1.570771E-02,2.441E-02
-1.570266E-02,3.418E-02
-1.569760E-02,-4.883E-03
-1.569254E-02,1.465E-02
-1.568749E-02,1.465E-02
-1.568243E-02,-4.883E-03
