in s,C2 in V
-1.69217E+00,8.97260E-03
-1.69212E+00,8.92682E-03
-1.69207E+00,8.91156E-03
-1.69202E+00,8.97260E-03
-1.69197E+00,8.86578E-03
-1.69192E+00,8.77423E-03
-1.69187E+00,8.78949E-03
-1.69182E+00,8.82001E-03
-1.69177E+00,8.62164E-03
-1.69172E+00,8.53009E-03
-1.69167E+00,8.68268E-03
-1.69162E+00,8.69794E-03
-1.69157E+00,8.63690E-03
-1.69152E+00,8.77423E-03
-1.69147E+00,8.88104E-03
-1.69142E+00,8.71320E-03
-1.69137E+00,8.91156E-03
-1.69132E+00,8.89630E-03
-1.69127E+00,9.18622E-03
-1.69122E+00,9.04889E-03
-1.69117E+00,9.07941E-03
-1.69112E+00,9.15570E-03
-1.69107E+00,9.14044E-03
-1.69102E+00,9.01837E-03
-1.69097E+00,9.09467E-03
-1.69092E+00,9.32355E-03
-1.69087E+00,9.94916E-03
-1.69082E+00,1.03154E-02
-1.69077E+00,1.06205E-02
-1.69072E+00,1.07274E-02
-1.69067E+00,1.09410E-02
-1.69062E+00,1.12309E-02
-1.69057E+00,1.13987E-02
-1.69052E+00,1.17955E-02
-1.69047E+00,1.20854E-02
-1.69042E+00,1.21769E-02
-1.69037E+00,1.24363E-02
-1.69032E+00,1.23143E-02
-1.69027E+00,1.19481E-02
-1.69022E+00,1.15056E-02
-1.69017E+00,1.10478E-02
-1.69012E+00,1.07731E-02
-1.69007E+00,1.09410E-02
-1.69002E+00,1.08647E-02
-1.68997E+00,1.08799E-02
-1.68992E+00,1.12004E-02
-1.68987E+00,1.13072E-02
-1.68982E+00,1.16887E-02
-1.68976E+00,1.18870E-02
-1.68971E+00,1.21312E-02
-1.68966E+00,1.24363E-02
-1.68961E+00,1.25126E-02
-1.68956E+00,1.26042E-02
-1.68951E+00,1.26194E-02
-1.68946E+00,1.23753E-02
-1.68941E+00,1.22075E-02
-1.68936E+00,1.19328E-02
-1.68931E+00,1.19938E-02
-1.68926E+00,1.16429E-02
-1.68921E+00,1.16429E-02
-1.68916E+00,1.19023E-02
-1.68911E+00,1.20701E-02
-1.68906E+00,1.21312E-02
-1.68901E+00,1.15971E-02
-1.68896E+00,1.11699E-02
-1.68891E+00,1.12004E-02
-1.68886E+00,1.11699E-02
-1.68881E+00,1.12614E-02
-1.68876E+00,1.11088E-02
-1.68871E+00,1.11851E-02
-1.68866E+00,1.12462E-02
-1.68861E+00,1.12462E-02
-1.68856E+00,1.09562E-02
-1.68851E+00,1.08647E-02
-1.68846E+00,1.07884E-02
-1.68841E+00,1.07274E-02
-1.68836E+00,1.06358E-02
-1.68831E+00,1.05595E-02
-1.68826E+00,1.03764E-02
-1.68821E+00,1.02696E-02
-1.68816E+00,1.01017E-02
-1.68811E+00,1.04374E-02
-1.68806E+00,1.04527E-02
-1.68801E+00,1.04985E-02
-1.68796E+00,1.06358E-02
-1.68791E+00,1.08342E-02
-1.68786E+00,1.08036E-02
-1.68781E+00,1.08494E-02
-1.68776E+00,1.08494E-02
-1.68771E+00,1.12614E-02
-1.68766E+00,1.16581E-02
-1.68761E+00,1.15666E-02
-1.68756E+00,1.14140E-02
-1.68751E+00,1.18260E-02
-1.68746E+00,1.18107E-02
-1.68741E+00,1.15666E-02
-1.68736E+00,1.15056E-02
-1.68731E+00,1.14293E-02
-1.68726E+00,1.10783E-02
-1.68721E+00,1.08342E-02
-1.68716E+00,1.05900E-02
-1.68711E+00,1.09562E-02
-1.68706E+00,1.13530E-02
-1.68701E+00,1.17344E-02
-1.68696E+00,1.20854E-02
-1.68691E+00,1.28026E-02
-1.68686E+00,1.34434E-02
-1.68681E+00,1.36723E-02
-1.68676E+00,1.36570E-02
-1.68671E+00,1.37028E-02
-1.68665E+00,1.32756E-02
-1.68660E+00,1.30162E-02
-1.68655E+00,1.23600E-02
-1.68650E+00,1.13987E-02
-1.68645E+00,1.11851E-02
-1.68640E+00,1.12462E-02
-1.68635E+00,1.14140E-02
-1.68630E+00,1.16734E-02
-1.68625E+00,1.19481E-02
-1.68620E+00,1.21006E-02
-1.68615E+00,1.23906E-02
-1.68610E+00,1.27263E-02
-1.68605E+00,1.27263E-02
-1.68600E+00,1.29246E-02
-1.68595E+00,1.30620E-02
-1.68590E+00,1.31993E-02
-1.68585E+00,1.33519E-02
-1.68580E+00,1.33366E-02
-1.68575E+00,1.37181E-02
-1.68570E+00,1.40385E-02
-1.68565E+00,1.40843E-02
-1.68560E+00,1.43589E-02
-1.68555E+00,1.44200E-02
-1.68550E+00,1.43284E-02
-1.68545E+00,1.41758E-02
-1.68540E+00,1.41758E-02
-1.68535E+00,1.41758E-02
-1.68530E+00,1.44352E-02
-1.68525E+00,1.44963E-02
-1.68520E+00,1.46031E-02
-1.68515E+00,1.47557E-02
-1.68510E+00,1.48625E-02
-1.68505E+00,1.51677E-02
-1.68500E+00,1.52897E-02
-1.68495E+00,1.53355E-02
-1.68490E+00,1.55034E-02
-1.68485E+00,1.56865E-02
-1.68480E+00,1.57017E-02
-1.68475E+00,1.58085E-02
-1.68470E+00,1.56712E-02
-1.68465E+00,1.53965E-02
-1.68460E+00,1.50761E-02
-1.68455E+00,1.48777E-02
-1.68450E+00,1.50456E-02
-1.68445E+00,1.48320E-02
-1.68440E+00,1.49235E-02
-1.68435E+00,1.49083E-02
-1.68430E+00,1.48777E-02
-1.68425E+00,1.47404E-02
-1.68420E+00,1.46794E-02
-1.68415E+00,1.46336E-02
-1.68410E+00,1.49998E-02
-1.68405E+00,1.52592E-02
-1.68400E+00,1.49846E-02
-1.68395E+00,1.47099E-02
-1.68390E+00,1.40385E-02
-1.68385E+00,1.33976E-02
-1.68380E+00,1.30162E-02
-1.68375E+00,1.25126E-02
-1.68370E+00,1.25126E-02
-1.68365E+00,1.24974E-02
-1.68360E+00,1.27873E-02
-1.68355E+00,1.31077E-02
-1.68349E+00,1.36265E-02
-1.68344E+00,1.41758E-02
-1.68339E+00,1.44658E-02
-1.68334E+00,1.45726E-02
-1.68329E+00,1.45115E-02
-1.68324E+00,1.43895E-02
-1.68319E+00,1.45726E-02
-1.68314E+00,1.43284E-02
-1.68309E+00,1.41758E-02
-1.68304E+00,1.40995E-02
-1.68299E+00,1.40080E-02
-1.68294E+00,1.39164E-02
-1.68289E+00,1.40080E-02
-1.68284E+00,1.40233E-02
-1.68279E+00,1.38554E-02
-1.68274E+00,1.39317E-02
-1.68269E+00,1.37639E-02
-1.68264E+00,1.36570E-02
-1.68259E+00,1.36113E-02
-1.68254E+00,1.32451E-02
-1.68249E+00,1.31382E-02
-1.68244E+00,1.30772E-02
-1.68239E+00,1.28026E-02
-1.68234E+00,1.29246E-02
-1.68229E+00,1.30314E-02
-1.68224E+00,1.30009E-02
-1.68219E+00,1.29704E-02
-1.68214E+00,1.29857E-02
-1.68209E+00,1.29551E-02
-1.68204E+00,1.29704E-02
-1.68199E+00,1.29551E-02
-1.68194E+00,1.28331E-02
-1.68189E+00,1.28026E-02
-1.68184E+00,1.29399E-02
-1.68179E+00,1.29399E-02
-1.68174E+00,1.29399E-02
-1.68169E+00,1.29857E-02
-1.68164E+00,1.30314E-02
-1.68159E+00,1.30314E-02
-1.68154E+00,1.31077E-02
-1.68149E+00,1.29246E-02
-1.68144E+00,1.29246E-02
-1.68139E+00,1.28636E-02
-1.68134E+00,1.28331E-02
-1.68129E+00,1.27568E-02
-1.68124E+00,1.26652E-02
-1.68119E+00,1.26347E-02
-1.68114E+00,1.25584E-02
-1.68109E+00,1.26347E-02
-1.68104E+00,1.26347E-02
-1.68099E+00,1.24821E-02
-1.68094E+00,1.24669E-02
-1.68089E+00,1.25584E-02
-1.68084E+00,1.27873E-02
-1.68079E+00,1.26194E-02
-1.68074E+00,1.27263E-02
-1.68069E+00,1.26194E-02
-1.68064E+00,1.31840E-02
-1.68059E+00,1.33519E-02
-1.68054E+00,1.35197E-02
-1.68049E+00,1.36876E-02
-1.68044E+00,1.35807E-02
-1.68038E+00,1.34892E-02
-1.68033E+00,1.36265E-02
-1.68028E+00,1.40080E-02
-1.68023E+00,1.41758E-02
-1.68018E+00,1.45878E-02
-1.68013E+00,1.50761E-02
-1.68008E+00,1.55949E-02
-1.68003E+00,1.56559E-02
-1.67998E+00,1.54881E-02
-1.67993E+00,1.51829E-02
-1.67988E+00,1.50609E-02
-1.67983E+00,1.50456E-02
-1.67978E+00,1.46183E-02
-1.67973E+00,1.42521E-02
-1.67968E+00,1.39622E-02
-1.67963E+00,1.38707E-02
-1.67958E+00,1.38401E-02
-1.67953E+00,1.39012E-02
-1.67948E+00,1.37639E-02
-1.67943E+00,1.36876E-02
-1.67938E+00,1.37333E-02
-1.67933E+00,1.41911E-02
-1.67928E+00,1.44200E-02
-1.67923E+00,1.43742E-02
-1.67918E+00,1.45115E-02
-1.67913E+00,1.43742E-02
-1.67908E+00,1.43895E-02
-1.67903E+00,1.42216E-02
-1.67898E+00,1.40995E-02
-1.67893E+00,1.39317E-02
-1.67888E+00,1.36265E-02
-1.67883E+00,1.36265E-02
-1.67878E+00,1.31382E-02
-1.67873E+00,1.24821E-02
-1.67868E+00,1.21617E-02
-1.67863E+00,1.18107E-02
-1.67858E+00,1.17650E-02
-1.67853E+00,1.16734E-02
-1.67848E+00,1.17344E-02
-1.67843E+00,1.18260E-02
-1.67838E+00,1.18260E-02
-1.67833E+00,1.19786E-02
-1.67828E+00,1.16581E-02
-1.67823E+00,1.16124E-02
-1.67818E+00,1.17802E-02
-1.67813E+00,1.18260E-02
-1.67808E+00,1.18565E-02
-1.67803E+00,1.16734E-02
-1.67798E+00,1.16887E-02
-1.67793E+00,1.16581E-02
-1.67788E+00,1.14903E-02
-1.67783E+00,1.13835E-02
-1.67778E+00,1.11699E-02
-1.67773E+00,1.11088E-02
-1.67768E+00,1.09715E-02
-1.67763E+00,1.06663E-02
-1.67758E+00,1.07426E-02
-1.67753E+00,1.05900E-02
-1.67748E+00,1.05137E-02
-1.67743E+00,1.05443E-02
-1.67738E+00,1.08036E-02
-1.67733E+00,1.09715E-02
-1.67728E+00,1.12767E-02
-1.67722E+00,1.16581E-02
-1.67717E+00,1.16124E-02
-1.67712E+00,1.14903E-02
-1.67707E+00,1.10783E-02
-1.67702E+00,1.08189E-02
-1.67697E+00,1.01780E-02
-1.67692E+00,9.68976E-03
-1.67687E+00,9.38458E-03
-1.67682E+00,8.88104E-03
-1.67677E+00,8.56061E-03
-1.67672E+00,8.72845E-03
-1.67667E+00,9.00311E-03
-1.67662E+00,9.41510E-03
-1.67657E+00,9.73553E-03
-1.67652E+00,1.00865E-02
-1.67647E+00,1.04222E-02
-1.67642E+00,1.06205E-02
-1.67637E+00,1.05900E-02
-1.67632E+00,1.03764E-02
-1.67627E+00,1.03001E-02
-1.67622E+00,1.00712E-02
-1.67617E+00,9.72028E-03
-1.67612E+00,9.49139E-03
-1.67607E+00,9.44562E-03
-1.67602E+00,9.27777E-03
-1.67597E+00,9.03363E-03
-1.67592E+00,9.00311E-03
-1.67587E+00,8.91156E-03
-1.67582E+00,8.92682E-03
-1.67577E+00,9.01837E-03
-1.67572E+00,9.33881E-03
-1.67567E+00,9.52191E-03
-1.67562E+00,9.70502E-03
-1.67557E+00,9.88812E-03
-1.67552E+00,1.07426E-02
-1.67547E+00,1.12462E-02
-1.67542E+00,1.16276E-02
-1.67537E+00,1.20701E-02
-1.67532E+00,1.21769E-02
-1.67527E+00,1.21922E-02
-1.67522E+00,1.19786E-02
-1.67517E+00,1.17344E-02
-1.67512E+00,1.16887E-02
-1.67507E+00,1.16429E-02
-1.67502E+00,1.16429E-02
-1.67497E+00,1.13530E-02
-1.67492E+00,1.11699E-02
-1.67487E+00,1.13682E-02
-1.67482E+00,1.13530E-02
-1.67477E+00,1.12004E-02
-1.67472E+00,1.12004E-02
-1.67467E+00,1.13377E-02
-1.67462E+00,1.15208E-02
-1.67457E+00,1.13377E-02
-1.67452E+00,1.16734E-02
-1.67447E+00,1.17344E-02
-1.67442E+00,1.17650E-02
-1.67437E+00,1.17497E-02
-1.67432E+00,1.18565E-02
-1.67427E+00,1.19938E-02
-1.67422E+00,1.18260E-02
-1.67417E+00,1.17039E-02
-1.67411E+00,1.17344E-02
-1.67406E+00,1.17344E-02
-1.67401E+00,1.16429E-02
-1.67396E+00,1.16124E-02
-1.67391E+00,1.16887E-02
-1.67386E+00,1.20244E-02
-1.67381E+00,1.22532E-02
-1.67376E+00,1.22075E-02
-1.67371E+00,1.23600E-02
-1.67366E+00,1.20244E-02
-1.67361E+00,1.11088E-02
-1.67356E+00,1.02849E-02
-1.67351E+00,9.50665E-03
-1.67346E+00,8.66742E-03
-1.67341E+00,7.95026E-03
-1.67336E+00,7.66034E-03
-1.67331E+00,7.72137E-03
-1.67326E+00,7.84344E-03
-1.67321E+00,7.90448E-03
-1.67316E+00,7.93500E-03
-1.67311E+00,8.02655E-03
-1.67306E+00,8.11810E-03
-1.67301E+00,8.11810E-03
-1.67296E+00,8.05707E-03
-1.67291E+00,8.04181E-03
-1.67286E+00,8.13336E-03
-1.67281E+00,8.13336E-03
-1.67276E+00,8.01129E-03
-1.67271E+00,8.01129E-03
-1.67266E+00,8.14862E-03
-1.67261E+00,8.39276E-03
-1.67256E+00,8.36224E-03
-1.67251E+00,8.59113E-03
-1.67246E+00,8.78949E-03
-1.67241E+00,8.95734E-03
-1.67236E+00,9.04889E-03
-1.67231E+00,8.85052E-03
-1.67226E+00,8.91156E-03
-1.67221E+00,8.98785E-03
-1.67216E+00,8.97260E-03
-1.67211E+00,8.83527E-03
-1.67206E+00,8.75897E-03
-1.67201E+00,8.83527E-03
-1.67196E+00,8.77423E-03
-1.67191E+00,8.72845E-03
-1.67186E+00,8.74371E-03
-1.67181E+00,8.74371E-03
-1.67176E+00,8.75897E-03
-1.67171E+00,8.68268E-03
-1.67166E+00,8.63690E-03
-1.67161E+00,8.63690E-03
-1.67156E+00,8.53009E-03
-1.67151E+00,8.53009E-03
-1.67146E+00,8.37750E-03
-1.67141E+00,8.48431E-03
-1.67136E+00,8.57587E-03
-1.67131E+00,8.57587E-03
-1.67126E+00,8.98785E-03
-1.67121E+00,8.97260E-03
-1.67116E+00,9.01837E-03
-1.67111E+00,8.91156E-03
-1.67106E+00,8.92682E-03
-1.67101E+00,9.01837E-03
-1.67095E+00,9.07941E-03
-1.67090E+00,9.09467E-03
-1.67085E+00,9.15570E-03
-1.67080E+00,9.12518E-03
-1.67075E+00,8.98785E-03
-1.67070E+00,9.04889E-03
-1.67065E+00,9.07941E-03
-1.67060E+00,9.29303E-03
-1.67055E+00,9.61346E-03
-1.67050E+00,9.90338E-03
-1.67045E+00,1.01933E-02
-1.67040E+00,1.07426E-02
-1.67035E+00,1.09105E-02
-1.67030E+00,1.11851E-02
-1.67025E+00,1.13377E-02
-1.67020E+00,1.09868E-02
-1.67015E+00,1.05900E-02
-1.67010E+00,1.04222E-02
-1.67005E+00,1.07884E-02
-1.67000E+00,1.08036E-02
-1.66995E+00,1.08189E-02
-1.66990E+00,1.10478E-02
-1.66985E+00,1.12462E-02
-1.66980E+00,1.16429E-02
-1.66975E+00,1.19175E-02
-1.66970E+00,1.21922E-02
-1.66965E+00,1.25432E-02
-1.66960E+00,1.25737E-02
-1.66955E+00,1.27263E-02
-1.66950E+00,1.25279E-02
-1.66945E+00,1.25279E-02
-1.66940E+00,1.21617E-02
-1.66935E+00,1.20091E-02
-1.66930E+00,1.19328E-02
-1.66925E+00,1.18718E-02
-1.66920E+00,1.17802E-02
-1.66915E+00,1.16581E-02
-1.66910E+00,1.19481E-02
-1.66905E+00,1.22838E-02
-1.66900E+00,1.22532E-02
-1.66895E+00,1.22380E-02
-1.66890E+00,1.26042E-02
-1.66885E+00,1.29399E-02
-1.66880E+00,1.29246E-02
-1.66875E+00,1.29704E-02
-1.66870E+00,1.30620E-02
-1.66865E+00,1.29551E-02
-1.66860E+00,1.30162E-02
-1.66855E+00,1.26500E-02
-1.66850E+00,1.19328E-02
-1.66845E+00,1.15666E-02
-1.66840E+00,1.11546E-02
-1.66835E+00,1.08494E-02
-1.66830E+00,1.06663E-02
-1.66825E+00,1.06816E-02
-1.66820E+00,1.05748E-02
-1.66815E+00,1.02238E-02
-1.66810E+00,1.04680E-02
-1.66805E+00,1.05290E-02
-1.66800E+00,1.03917E-02
-1.66795E+00,1.04527E-02
-1.66790E+00,1.04680E-02
-1.66784E+00,1.07426E-02
-1.66779E+00,1.06511E-02
-1.66774E+00,1.05748E-02
-1.66769E+00,1.10936E-02
-1.66764E+00,1.14750E-02
-1.66759E+00,1.13682E-02
-1.66754E+00,1.14140E-02
-1.66749E+00,1.15971E-02
-1.66744E+00,1.15056E-02
-1.66739E+00,1.13224E-02
-1.66734E+00,1.14598E-02
-1.66729E+00,1.12919E-02
-1.66724E+00,1.10478E-02
-1.66719E+00,1.08189E-02
-1.66714E+00,1.08799E-02
-1.66709E+00,1.11546E-02
-1.66704E+00,1.16124E-02
-1.66699E+00,1.19328E-02
-1.66694E+00,1.23143E-02
-1.66689E+00,1.31077E-02
-1.66684E+00,1.36265E-02
-1.66679E+00,1.35807E-02
-1.66674E+00,1.34587E-02
-1.66669E+00,1.36570E-02
-1.66664E+00,1.32298E-02
-1.66659E+00,1.29551E-02
-1.66654E+00,1.24363E-02
-1.66649E+00,1.21312E-02
-1.66644E+00,1.20396E-02
-1.66639E+00,1.19023E-02
-1.66634E+00,1.18260E-02
-1.66629E+00,1.18107E-02
-1.66624E+00,1.19023E-02
-1.66619E+00,1.23295E-02
-1.66614E+00,1.23295E-02
-1.66609E+00,1.28331E-02
-1.66604E+00,1.29704E-02
-1.66599E+00,1.30314E-02
-1.66594E+00,1.32298E-02
-1.66589E+00,1.34282E-02
-1.66584E+00,1.35655E-02
-1.66579E+00,1.33824E-02
-1.66574E+00,1.30314E-02
-1.66569E+00,1.30772E-02
-1.66564E+00,1.29857E-02
-1.66559E+00,1.27568E-02
-1.66554E+00,1.25889E-02
-1.66549E+00,1.24211E-02
-1.66544E+00,1.21769E-02
-1.66539E+00,1.20854E-02
-1.66534E+00,1.21312E-02
-1.66529E+00,1.27415E-02
-1.66524E+00,1.33214E-02
-1.66519E+00,1.38554E-02
-1.66514E+00,1.39317E-02
-1.66509E+00,1.44047E-02
-1.66504E+00,1.48167E-02
-1.66499E+00,1.49998E-02
-1.66494E+00,1.50303E-02
-1.66489E+00,1.52592E-02
-1.66484E+00,1.53813E-02
-1.66479E+00,1.53965E-02
-1.66474E+00,1.52897E-02
-1.66468E+00,1.53660E-02
-1.66463E+00,1.53660E-02
-1.66458E+00,1.51982E-02
-1.66453E+00,1.50303E-02
-1.66448E+00,1.50914E-02
-1.66443E+00,1.49540E-02
-1.66438E+00,1.47099E-02
-1.66433E+00,1.47404E-02
-1.66428E+00,1.48930E-02
-1.66423E+00,1.46794E-02
-1.66418E+00,1.45726E-02
-1.66413E+00,1.46641E-02
-1.66408E+00,1.49846E-02
-1.66403E+00,1.51524E-02
-1.66398E+00,1.49388E-02
-1.66393E+00,1.46641E-02
-1.66388E+00,1.45421E-02
-1.66383E+00,1.44352E-02
-1.66378E+00,1.44200E-02
-1.66373E+00,1.41758E-02
-1.66368E+00,1.43895E-02
-1.66363E+00,1.47404E-02
-1.66358E+00,1.50914E-02
-1.66353E+00,1.54423E-02
-1.66348E+00,1.61595E-02
-1.66343E+00,1.63426E-02
-1.66338E+00,1.58543E-02
-1.66333E+00,1.56712E-02
-1.66328E+00,1.51371E-02
-1.66323E+00,1.49388E-02
-1.66318E+00,1.46641E-02
-1.66313E+00,1.44352E-02
-1.66308E+00,1.42979E-02
-1.66303E+00,1.42064E-02
-1.66298E+00,1.40843E-02
-1.66293E+00,1.39317E-02
-1.66288E+00,1.40690E-02
-1.66283E+00,1.40995E-02
-1.66278E+00,1.38859E-02
-1.66273E+00,1.37333E-02
-1.66268E+00,1.35655E-02
-1.66263E+00,1.35655E-02
-1.66258E+00,1.35655E-02
-1.66253E+00,1.34282E-02
-1.66248E+00,1.32451E-02
-1.66243E+00,1.30620E-02
-1.66238E+00,1.30162E-02
-1.66233E+00,1.32451E-02
-1.66228E+00,1.33061E-02
-1.66223E+00,1.32298E-02
-1.66218E+00,1.30314E-02
-1.66213E+00,1.31230E-02
-1.66208E+00,1.31382E-02
-1.66203E+00,1.31230E-02
-1.66198E+00,1.30620E-02
-1.66193E+00,1.27720E-02
-1.66188E+00,1.30009E-02
-1.66183E+00,1.30009E-02
-1.66178E+00,1.29857E-02
-1.66173E+00,1.30162E-02
-1.66168E+00,1.31840E-02
-1.66163E+00,1.32145E-02
-1.66157E+00,1.30162E-02
-1.66152E+00,1.30620E-02
-1.66147E+00,1.29704E-02
-1.66142E+00,1.29704E-02
-1.66137E+00,1.28788E-02
-1.66132E+00,1.28178E-02
-1.66127E+00,1.28941E-02
-1.66122E+00,1.29246E-02
-1.66117E+00,1.27415E-02
-1.66112E+00,1.26957E-02
-1.66107E+00,1.27263E-02
-1.66102E+00,1.29704E-02
-1.66097E+00,1.27568E-02
-1.66092E+00,1.26652E-02
-1.66087E+00,1.27873E-02
-1.66082E+00,1.27110E-02
-1.66077E+00,1.25889E-02
-1.66072E+00,1.26194E-02
-1.66067E+00,1.26652E-02
-1.66062E+00,1.26194E-02
-1.66057E+00,1.22990E-02
-1.66052E+00,1.21159E-02
-1.66047E+00,1.19023E-02
-1.66042E+00,1.16124E-02
-1.66037E+00,1.12462E-02
-1.66032E+00,1.14445E-02
-1.66027E+00,1.19786E-02
-1.66022E+00,1.22685E-02
-1.66017E+00,1.30009E-02
-1.66012E+00,1.39927E-02
-1.66007E+00,1.46031E-02
-1.66002E+00,1.49846E-02
-1.65997E+00,1.48930E-02
-1.65992E+00,1.49083E-02
-1.65987E+00,1.48472E-02
-1.65982E+00,1.45878E-02
-1.65977E+00,1.42979E-02
-1.65972E+00,1.40080E-02
-1.65967E+00,1.39164E-02
-1.65962E+00,1.37333E-02
-1.65957E+00,1.36418E-02
-1.65952E+00,1.36723E-02
-1.65947E+00,1.36113E-02
-1.65942E+00,1.37639E-02
-1.65937E+00,1.38401E-02
-1.65932E+00,1.42064E-02
-1.65927E+00,1.46183E-02
-1.65922E+00,1.45268E-02
-1.65917E+00,1.42216E-02
-1.65912E+00,1.41301E-02
-1.65907E+00,1.43132E-02
-1.65902E+00,1.42521E-02
-1.65897E+00,1.39164E-02
-1.65892E+00,1.38707E-02
-1.65887E+00,1.38096E-02
-1.65882E+00,1.36418E-02
-1.65877E+00,1.35045E-02
-1.65872E+00,1.34129E-02
-1.65867E+00,1.34129E-02
-1.65862E+00,1.33366E-02
-1.65857E+00,1.34129E-02
-1.65852E+00,1.37486E-02
-1.65847E+00,1.37791E-02
-1.65841E+00,1.36265E-02
-1.65836E+00,1.36113E-02
-1.65831E+00,1.35045E-02
-1.65826E+00,1.31535E-02
-1.65821E+00,1.27263E-02
-1.65816E+00,1.23295E-02
-1.65811E+00,1.22990E-02
-1.65806E+00,1.23143E-02
-1.65801E+00,1.19786E-02
-1.65796E+00,1.15666E-02
-1.65791E+00,1.15056E-02
-1.65786E+00,1.14598E-02
-1.65781E+00,1.16276E-02
-1.65776E+00,1.13224E-02
-1.65771E+00,1.12767E-02
-1.65766E+00,1.10173E-02
-1.65761E+00,1.09410E-02
-1.65756E+00,1.08494E-02
-1.65751E+00,1.07731E-02
-1.65746E+00,1.06358E-02
-1.65741E+00,1.06205E-02
-1.65736E+00,1.08494E-02
-1.65731E+00,1.10325E-02
-1.65726E+00,1.13377E-02
-1.65721E+00,1.14140E-02
-1.65716E+00,1.12919E-02
-1.65711E+00,1.12919E-02
-1.65706E+00,1.09410E-02
-1.65701E+00,1.05595E-02
-1.65696E+00,9.94916E-03
-1.65691E+00,9.56769E-03
-1.65686E+00,9.24725E-03
-1.65681E+00,8.82001E-03
-1.65676E+00,8.54535E-03
-1.65671E+00,8.63690E-03
-1.65666E+00,8.97260E-03
-1.65661E+00,9.44562E-03
-1.65656E+00,9.82709E-03
-1.65651E+00,1.03459E-02
-1.65646E+00,1.03459E-02
-1.65641E+00,9.90338E-03
-1.65636E+00,9.90338E-03
-1.65631E+00,9.90338E-03
-1.65626E+00,1.00712E-02
-1.65621E+00,9.93390E-03
-1.65616E+00,9.67450E-03
-1.65611E+00,9.41510E-03
-1.65606E+00,9.36932E-03
-1.65601E+00,9.07941E-03
-1.65596E+00,8.69794E-03
-1.65591E+00,8.72845E-03
-1.65586E+00,8.78949E-03
-1.65581E+00,8.82001E-03
-1.65576E+00,9.09467E-03
-1.65571E+00,9.30829E-03
-1.65566E+00,9.58295E-03
-1.65561E+00,9.53717E-03
-1.65556E+00,9.62872E-03
-1.65551E+00,9.94916E-03
-1.65546E+00,1.01780E-02
-1.65541E+00,1.02238E-02
-1.65536E+00,1.02238E-02
-1.65530E+00,1.02543E-02
-1.65525E+00,1.03611E-02
-1.65520E+00,1.00712E-02
-1.65515E+00,9.68976E-03
-1.65510E+00,9.67450E-03
-1.65505E+00,9.96442E-03
-1.65500E+00,1.03917E-02
-1.65495E+00,1.04680E-02
-1.65490E+00,1.06816E-02
-1.65485E+00,1.09410E-02
-1.65480E+00,1.09715E-02
-1.65475E+00,1.11851E-02
-1.65470E+00,1.13530E-02
-1.65465E+00,1.15666E-02
-1.65460E+00,1.14598E-02
-1.65455E+00,1.16581E-02
-1.65450E+00,1.20091E-02
-1.65445E+00,1.20091E-02
-1.65440E+00,1.18412E-02
-1.65435E+00,1.19023E-02
-1.65430E+00,1.20701E-02
-1.65425E+00,1.22227E-02
-1.65420E+00,1.23295E-02
-1.65415E+00,1.20854E-02
-1.65410E+00,1.20244E-02
-1.65405E+00,1.21312E-02
-1.65400E+00,1.17802E-02
-1.65395E+00,1.18565E-02
-1.65390E+00,1.22532E-02
-1.65385E+00,1.26805E-02
-1.65380E+00,1.26957E-02
-1.65375E+00,1.25737E-02
-1.65370E+00,1.26652E-02
-1.65365E+00,1.25126E-02
-1.65360E+00,1.19633E-02
-1.65355E+00,1.14903E-02
-1.65350E+00,1.08799E-02
-1.65345E+00,1.02849E-02
-1.65340E+00,9.73553E-03
-1.65335E+00,9.64398E-03
-1.65330E+00,9.93390E-03
-1.65325E+00,9.96442E-03
-1.65320E+00,9.81183E-03
-1.65315E+00,9.21674E-03
-1.65310E+00,9.01837E-03
-1.65305E+00,9.01837E-03
-1.65300E+00,9.14044E-03
-1.65295E+00,8.74371E-03
-1.65290E+00,8.56061E-03
-1.65285E+00,8.71320E-03
-1.65280E+00,8.54535E-03
-1.65275E+00,8.40802E-03
-1.65270E+00,8.48431E-03
-1.65265E+00,8.53009E-03
-1.65260E+00,8.82001E-03
-1.65255E+00,8.92682E-03
-1.65250E+00,9.07941E-03
-1.65245E+00,9.06415E-03
-1.65240E+00,9.07941E-03
-1.65235E+00,9.14044E-03
-1.65230E+00,9.03363E-03
-1.65225E+00,9.15570E-03
-1.65220E+00,9.09467E-03
-1.65214E+00,9.06415E-03
-1.65209E+00,9.23199E-03
-1.65204E+00,9.12518E-03
-1.65199E+00,8.98785E-03
-1.65194E+00,8.82001E-03
-1.65189E+00,8.77423E-03
-1.65184E+00,9.07941E-03
-1.65179E+00,8.92682E-03
-1.65174E+00,8.89630E-03
-1.65169E+00,8.92682E-03
-1.65164E+00,8.89630E-03
-1.65159E+00,8.88104E-03
-1.65154E+00,8.91156E-03
-1.65149E+00,9.06415E-03
-1.65144E+00,9.00311E-03
-1.65139E+00,8.91156E-03
-1.65134E+00,9.09467E-03
-1.65129E+00,9.32355E-03
-1.65124E+00,9.32355E-03
-1.65119E+00,9.12518E-03
-1.65114E+00,9.07941E-03
-1.65109E+00,9.24725E-03
-1.65104E+00,9.27777E-03
-1.65099E+00,9.12518E-03
-1.65094E+00,9.07941E-03
